id,title,link,district,bizcircle,tagList,onsale,onrent,year,housetype,cost,service,company,building_num,house_num,price,city,validdate
1111027375868,"北河沿大街",https://bj.lianjia.com/xiaoqu/1111027375868/,"东城","灯市口","近地铁5号线张自忠路站",9,4,"1985年建成","塔楼/板楼/平房","0.5至0.58元/平米/月","北京同心物业管理有限公司","北京住总房地产开发有限责任公司","18栋","565户",110373,bj,"2019-11-08 16:40:49.998560"
1111027373852,"灯市口大街",https://bj.lianjia.com/xiaoqu/1111027373852/,"东城","灯市口","近地铁5号线灯市口站",4,2,"1986年建成","板楼/塔板结合","0.5至0.8元/平米/月","街道办事处（委员会）代管物业","无开发商","7栋","541户",94694,bj,"2019-11-08 16:40:49.998697"
1111027373856,"灯市口西街5号院",https://bj.lianjia.com/xiaoqu/1111027373856/,"东城","灯市口","近地铁5号线灯市口站",0,1,"1986年建成","板楼","0.5元/平米/月","单位自管物业","北京住总房地产开发有限责任公司","1栋","72户",109405,bj,"2019-11-08 16:40:49.998829"
1111027376899,"东皇城根南街",https://bj.lianjia.com/xiaoqu/1111027376899/,"东城","灯市口","近地铁5号线东四站",6,5,"1985年建成","板楼/平房","0.5元/平米/月","无物业管理服务","北京住总房地产开发有限责任公司","16栋","501户",109041,bj,"2019-11-08 16:40:49.998960"
1111027376066,"柏树胡同",https://bj.lianjia.com/xiaoqu/1111027376066/,"东城","灯市口","近地铁5号线灯市口站",0,2,"1950年建成","板楼/平房","暂无信息","街道办事处（委员会）代管物业","无开发商","7栋","358户",109446,bj,"2019-11-08 16:40:49.999074"
1111027376763,"东厂北巷3号院",https://bj.lianjia.com/xiaoqu/1111027376763/,"东城","灯市口","近地铁5号线东四站",4,1,"1986年建成","板楼","暂无信息","无物业管理服务","北京住总房地产开发有限责任公司","1栋","54户",115298,bj,"2019-11-08 16:40:49.999206"
1111027373855,"灯市口西街",https://bj.lianjia.com/xiaoqu/1111027373855/,"东城","灯市口","近地铁5号线灯市口站",5,0,"1950年建成","板楼/平房","暂无信息","街道办事处（委员会）代管物业","无开发商","8栋","232户",101857,bj,"2019-11-08 16:40:49.999321"
1111027378818,"骑河楼大街",https://bj.lianjia.com/xiaoqu/1111027378818/,"东城","灯市口","",3,3,"1980年建成","板楼/平房","0.58元/平米/月","无物业管理服务","北京住总房地产有限公司","6栋","268户",109685,bj,"2019-11-08 16:40:49.999462"
1111027375310,"黄图岗胡同",https://bj.lianjia.com/xiaoqu/1111027375310/,"东城","灯市口","近地铁5号线东四站",0,0,"暂无信息","未知类型","暂无信息","暂无信息","暂无信息","46栋","181户","暂无",bj,"2019-11-08 16:40:57.008206"
1111027380420,"万庆巷",https://bj.lianjia.com/xiaoqu/1111027380420/,"东城","灯市口","近地铁1号线天安门东站",0,0,"1939年建成","平房","暂无信息","暂无信息","无开发商","3栋","12户",127221,bj,"2019-11-08 16:40:57.008625"
1111027376745,"大鹁鸽胡同",https://bj.lianjia.com/xiaoqu/1111027376745/,"东城","灯市口","近地铁5号线东四站",0,0,"1980年建成","平房","暂无信息","暂无信息","无开发商","6栋","21户","暂无",bj,"2019-11-08 16:40:57.008812"
